TRN_OP_DATE,STA_CODE,GATE_IN_COMING_CNT,GATE_OUT_GOING_CNT
20250421,3260,797,762
20250421,3270,2962,2875
20250421,3280,2164,2041
20250421,3290,1557,1593
20250421,3300,21477,21885
20250421,3310,1987,1999
20250421,3320,3372,3410
20250421,3330,568,576
20250421,3340,6896,7349
20250421,3350,898,2090
20250421,3360,12188,11789
20250421,3370,1089,1012
20250421,3380,838,788
20250421,3390,7638,7136
20250421,3400,602,538
20250421,3410,1181,1128
20250421,3420,2505,2293
20250421,3430,1168,1156
20250421,3431,83,74
20250421,3432,172,71
20250421,3433,7,12
20250421,3434,26,36
20250421,3435,50,69
20250421,3436,59,60
20250421,3450,811,681
20250421,3460,237,214
20250421,3470,5135,5162
20250421,3480,1979,1822
20250421,3490,169,145
20250421,4050,1762,1875
20250421,4060,1691,2195
20250421,4070,772,757
20250421,4080,9739,9375
20250421,4090,651,587
20250421,4100,218,153
20250421,4110,641,565
20250421,4120,5658,5202
20250421,4130,901,935
20250421,4140,578,552
20250421,4150,1310,1310
20250421,4160,204,180
20250421,4170,3445,3334
20250421,4180,1424,1359
20250421,4190,2306,2162
20250421,4200,2807,2851
20250421,4210,3831,4177
20250421,4220,25529,25624
20250421,4250,1403,1719
20250421,4260,841,804
20250421,4270,375,381
20250421,4271,880,1110
20250421,4272,3031,2737
20250421,4290,2097,2012
20250421,4300,1739,1734
20250421,4310,2839,3159
20250421,4320,1324,1427
20250421,4330,2488,2615
20250421,4340,12221,12283
20250421,4350,951,906
20250421,4360,1039,1077
20250421,4370,1600,1559
20250421,4380,521,601
20250421,4390,661,742
20250421,4400,14475,14195
20250421,4410,1038,997
20250421,4420,2054,1942
20250421,4430,1634,1466
20250421,4440,5877,5590
20250421,4450,700,707
20250421,4460,1311,1339
20250421,4470,175,178
20250421,5000,10488,10948
20250421,5010,307,371
20250421,5020,212,203
20250421,5030,1065,1014
20250421,5040,305,300
20250421,5050,4142,4056
20250421,5060,244,217
20250421,5070,622,595
20250421,5080,53,47
20250421,5090,619,570
20250421,5100,199,210
20250421,5110,69,169
20250421,5120,1234,1097
20250421,5130,108,0
20250421,5160,6,6
20250421,5190,189,182
20250421,5200,16,27
20250421,5210,750,648
20250421,5220,170,198
20250421,5230,800,898
20250421,5240,17,17
20250421,6000,5502,5676
20250421,6010,5,7
20250421,6020,189,178
20250421,6030,55,52
20250421,6040,17,8
20250421,6050,708,727
20250421,6060,8,9
20250421,6070,805,733
20250421,6080,196,203
20250421,6090,8,6
20250421,6100,11,12
20250421,6110,1300,1401
20250421,6120,12,8
20250421,6130,874,688
20250421,6140,37,32
20250421,6150,13,10
20250421,6160,582,494
20250421,6170,54,39
20250421,6180,341,332
20250421,6190,39,34
20250421,6200,14,6
20250421,6210,54,41
20250421,6220,343,367
20250421,6230,16,19
20250421,6240,290,568
20250421,6250,801,722
20250421,7000,10462,10506
20250421,7010,577,572
20250421,7020,18,21
20250421,7030,341,325
20250421,7040,23,16
20250421,7050,49,55
20250421,7060,759,792
20250421,7070,2,5
20250421,7080,10,12
20250421,7090,793,749
20250421,7100,170,181
20250421,7110,11,12
20250421,7120,426,465
20250421,7130,911,921
20250421,7150,445,456
20250421,7160,4880,4403
20250421,7170,40,36
20250421,7180,166,155
20250421,7190,4156,4071
20250421,7200,157,196
20250421,7210,1892,1793
20250421,7220,115,110
20250421,7230,1143,1120
20250421,7240,112,121
20250421,7250,82,107
20250421,7260,213,183
20250421,7270,149,138
20250421,7280,50,30
20250421,7290,963,860
20250421,7300,180,200
20250421,7310,831,852
20250421,7320,144,178
20250421,7330,102,114
20250421,7331,13,12
20250421,7332,1725,1775
20250421,7333,24,31
20250421,7334,42,45
20250421,7335,362,348
20250421,7336,352,304
20250421,7350,871,821
20250421,7360,5999,6342
20250421,7361,29,34
20250421,7362,273,278
20250421,7380,880,861
20250421,7390,618,621
20250422,0900,10716,9811
20250422,0910,1644,1870
20250422,0920,2847,2593
20250422,0930,7312,7318
20250422,0940,2962,3012
20250422,0950,2903,2237
20250422,0960,12113,12688
20250422,0970,14976,15010
20250422,0980,17882,18863
20250422,0990,20646,21330
20250422,1000,62161,61599
20250422,1010,5711,5710
20250422,1020,24188,24480
20250422,1030,4129,4025
20250422,1040,14956,15167
20250422,1050,1613,1697
20250422,1060,1882,1845
20250422,1070,9121,9238
20250422,1075,2165,2120
20250422,1080,26970,27636
20250422,1090,10799,10524
20250422,1100,22176,22675
20250422,1110,6415,6273
20250422,1120,5642,5288
20250422,1130,1839,1859
20250422,1140,413,397
20250422,1150,1229,1205
20250422,1160,3829,3880
20250422,1170,5729,6016
20250422,1180,6962,6837
20250422,1190,3510,3560
20250422,1191,348,357
20250422,1192,2083,2120
20250422,1193,854,939
20250422,1194,3735,3643
20250422,1201,90,90
20250422,1202,244,205
20250422,1203,646,605
20250422,1204,125,111
20250422,1205,34,42
20250422,1206,63,19
20250422,1207,12,57
20250422,1208,272,334
20250422,1210,18487,18342
20250422,1220,1718,1577
20250422,1230,731,711
20250422,1240,348,319
20250422,1250,9124,9361
20250422,2110,88,87
20250422,2120,83,95
20250422,2130,1341,1328
20250422,2140,35,33
20250422,2150,1392,1390
20250422,2160,76,85
20250422,2170,887,881
20250422,2180,1652,1508
20250422,2190,316,328
20250422,2200,2706,2546
20250422,2210,98,99
20250422,2220,1294,1222
20250422,2230,2251,2226
20250422,2240,480,455
20250422,2250,762,774
20250422,2260,999,255
20250422,3140,443,437
20250422,3150,868,883
20250422,3160,5756,5552
20250422,3170,163,181
20250422,3180,843,792
20250422,3190,770,795
20250422,3210,444,417
20250422,3220,2475,2551
20250422,3230,6881,7045
20250422,3240,1095,1040
20250422,3250,2261,2279
20250422,3260,768,786
20250422,3270,2924,3002
20250422,3280,2091,2016
20250422,3290,1429,1430
20250422,3300,18909,18704
20250422,3310,1908,1933
20250422,3320,3448,3219
20250422,3330,566,559
20250422,3340,6442,6496
20250422,3350,606,1358
20250422,3360,11206,11264
20250422,3370,1171,1197
20250422,3380,782,782
20250422,3390,7023,7026
20250422,3400,553,547
20250422,3410,1140,1140
20250422,3420,2261,2206
20250422,3430,1111,1116
20250422,3431,66,57
20250422,3432,61,71
20250422,3433,13,14
20250422,3434,57,49
20250422,3435,65,54
20250422,3436,87,100
20250422,3450,762,728
20250422,3460,182,191
20250422,3470,4518,4472
20250422,3480,1704,1656
20250422,3490,144,136
20250422,4050,1533,1547
20250422,4060,1496,1631
20250422,4070,741,724
20250422,4080,8562,8428
20250422,4090,596,601
20250422,4100,175,182
20250422,4110,612,574
20250422,4120,5007,5021
20250422,4130,832,823
20250422,4140,579,554
20250422,4150,1163,1157
20250422,4160,192,188
20250422,4170,3262,3303
20250422,4180,1307,1268
20250422,4190,2145,2131
20250422,4200,2636,2663
20250422,4210,3679,3792
20250422,4220,23089,24063
20250422,4250,1377,1399
20250422,4260,787,809
20250422,4270,325,332
20250422,4271,780,837
20250422,4272,2510,2092
20250422,4290,2168,2051
20250422,4300,1614,1707
20250422,4310,2589,2810
20250422,4320,1341,1492
20250422,4330,2438,2358
20250422,4340,10557,10716
20250422,4350,945,821
20250422,4360,1040,1037
20250422,4370,1559,1660
20250422,4380,475,541
20250422,4390,679,756
20250422,4400,13569,13672
20250422,4410,995,990
20250422,4420,2147,1981
20250422,4430,1589,1476
20250422,4440,5408,5320
20250422,4450,694,711
20250422,4460,1267,1307
20250422,4470,221,209
20250422,5000,9778,9900
20250422,5010,308,302
20250422,5020,246,246
20250422,5030,982,968
20250422,5040,333,326
20250422,5050,3821,3751
20250422,5060,240,210
20250422,5070,615,593
20250422,5080,56,51
20250422,5090,584,558
20250422,5100,196,192
20250422,5110,76,235
20250422,5120,947,975
20250422,5130,166,0
20250422,5160,2,4
20250422,5190,213,233
20250422,5200,10,15
20250422,5210,710,719
20250422,5220,169,164
20250422,5230,678,667
20250422,5240,23,19
20250422,6000,5005,4774
20250422,6010,5,4
20250422,6020,206,228
20250422,6030,57,70
20250422,6040,13,12
20250422,6050,765,600
20250422,6060,6,12
20250422,6070,796,643
20250422,6080,162,124
20250422,6090,61,52
20250422,6100,11,8
20250422,6110,1376,1302
20250422,6120,12,8
20250422,6130,668,566
20250422,6140,35,29
20250422,6150,7,7
20250422,6160,516,335
20250422,6170,49,48
20250422,6180,405,311
20250422,6190,23,21
20250422,6200,10,9
20250422,6210,59,53
20250422,6220,346,292
20250422,6230,18,21
20250422,6240,268,292
20250422,6250,529,566
20250422,7000,9350,8892
20250422,7010,154,143
20250422,7020,11,11
20250422,7030,384,330
20250422,7040,18,15
20250422,7050,75,89
20250422,7060,879,908
20250422,7070,36,40
20250422,7080,8,15
20250422,7090,873,851
20250422,7100,177,178
20250422,7110,16,10
20250422,7120,463,504
20250422,7130,942,1217
20250422,7150,511,539
20250422,7160,4510,4212
20250422,7170,31,36
20250422,7180,150,145
20250422,7190,3867,3665
20250422,7200,149,148
20250422,7210,1903,1846
20250422,7220,105,93
20250422,7230,1070,1114
20250422,7240,125,87
20250422,7250,88,94
20250422,7260,212,192
20250422,7270,186,125
20250422,7280,28,28
20250422,7290,926,1029
20250422,7300,190,189
20250422,7310,970,960
20250422,7320,201,285
20250422,7330,229,166
20250422,7331,31,28
20250422,7332,1532,1512
20250422,7333,18,29
20250422,7334,40,19
20250422,7335,225,218
20250422,7336,250,241
20250422,7350,821,831
20250422,7360,5935,6250
20250422,7361,57,69
20250422,7362,183,205
20250422,7380,885,868
20250422,7390,675,677
20250423,0900,8992,8551
20250423,0910,1575,1680
20250423,0920,2540,2183
20250423,0930,6847,6807
20250423,0940,2947,2957
20250423,0950,2796,2174
20250423,0960,11604,12215
20250423,0970,14713,14905
20250423,0980,17257,18122
20250423,0990,19954,20134
20250423,1000,58947,57583
20250423,1010,5327,5043
20250423,1020,22815,22873
20250423,1030,4137,4008
20250423,1040,14081,14341
20250423,1050,1504,1491
20250423,1060,1819,1798
20250423,1070,8366,8438
20250423,1075,1972,2028
20250423,1080,24949,25654
20250423,1090,10229,9955
20250423,1100,20673,21066
20250423,1110,5963,5786
20250423,1120,5134,4816
20250423,1130,1672,1687
20250423,1140,419,411
20250423,1150,1052,1079
20250423,1160,3459,3505
20250423,1170,5192,5318
20250423,1180,6184,6282
20250423,1190,3302,3296
20250423,1191,301,313
20250423,1192,1965,1983
20250423,1193,772,784
20250423,1194,3453,3506
20250423,1201,63,75
20250423,1202,247,173
20250423,1203,524,564
20250423,1204,94,81
20250423,1205,43,49
20250423,1206,16,19
20250423,1207,8,86
20250423,1208,182,154
20250423,1210,16750,16560
20250423,1220,1594,1493
20250423,1230,656,610
20250423,1240,275,275
20250423,1250,8259,8225
20250423,2110,33,35
20250423,2120,77,83
20250423,2130,1282,1203
20250423,2140,19,15
20250423,2150,1015,1032
20250423,2160,44,45
20250423,2170,692,683
20250423,2180,1409,1411
20250423,2190,287,301
20250423,2200,2407,2318
20250423,2210,92,107
20250423,2220,1120,1175
20250423,2230,2220,2171
20250423,2240,461,464
20250423,2250,751,731
20250423,2260,592,238
20250423,3140,375,397
20250423,3150,824,843
20250423,3160,5277,5304
20250423,3170,142,141
20250423,3180,798,748
20250423,3190,635,667
20250423,3210,382,374
20250423,3220,2436,2431
20250423,3230,6441,6696
20250423,3240,1100,1018
20250423,3250,2228,2257
20250423,3260,765,784
20250423,3270,2741,2797
20250423,3280,2032,2005
20250423,3290,1345,1345
20250423,3300,18717,17894
20250423,3310,1858,1970
20250423,3320,3392,3178
20250423,3330,580,563
20250423,3340,6200,6162
20250423,3350,604,1013
20250423,3360,11145,11317
20250423,3370,1014,1049
20250423,3380,766,806
20250423,3390,6859,6852
20250423,3400,505,508
20250423,3410,1080,1083
20250423,3420,2205,2276
20250423,3430,1004,983
20250423,3431,54,77
20250423,3432,47,56
20250423,3433,3,1
20250423,3434,35,30
20250423,3435,34,43
20250423,3436,44,45
20250423,3450,781,751
20250423,3460,175,184
20250423,3470,4410,4438
20250423,3480,1649,1635
20250423,3490,136,117
20250423,4050,1563,1648
20250423,4060,1570,1557
20250423,4070,759,765
20250423,4080,8521,8463
20250423,4090,602,603
20250423,4100,186,193
20250423,4110,584,608
20250423,4120,5015,5094
20250423,4130,916,873
20250423,4140,590,618
20250423,4150,1276,1428
20250423,4160,187,189
20250423,4170,3253,3400
20250423,4180,1411,1327
20250423,4190,2191,2250
20250423,4200,2674,2786
20250423,4210,3748,3848
20250423,4220,23400,24935
20250423,4250,1434,1415
20250423,4260,796,778
20250423,4270,363,378
20250423,4271,734,745
20250423,4272,2760,2096
20250423,4290,2050,1951
20250423,4300,1717,1788
20250423,4310,2712,2948
20250423,4320,1370,1395
20250423,4330,2439,2405
20250423,4340,10788,10620
20250423,4350,993,971
20250423,4360,1048,1120
20250423,4370,1661,1681
20250423,4380,612,708
20250423,4390,691,759
20250423,4400,13861,13610
20250423,4410,971,985
20250423,4420,2099,2094
20250423,4430,1598,1568
20250423,4440,5305,5349
20250423,4450,718,742
20250423,4460,1301,1339
20250423,4470,199,183
20250423,5000,9786,10085
20250423,5010,339,331
20250423,5020,228,210
20250423,5030,1132,1013
20250423,5040,272,271
20250423,5050,3785,3733
20250423,5060,231,217
20250423,5070,626,615
20250423,5080,52,45
20250423,5090,548,526
20250423,5100,188,188
20250423,5110,76,118
20250423,5120,965,1058
20250423,5130,49,0
20250423,5140,0,2
20250423,5160,1,1
20250423,5190,220,199
20250423,5200,11,18
20250423,5210,778,703
20250423,5220,187,145
20250423,5230,670,681
20250423,5240,18,15
20250423,6000,4818,4477
20250423,6010,4,4
20250423,6020,211,189
20250423,6030,52,62
20250423,6040,12,12
20250423,6050,597,519
20250423,6060,13,17
20250423,6070,612,627
20250423,6080,198,194
20250423,6090,8,6
20250423,6100,11,10
20250423,6110,1296,1143
20250423,6120,11,8
20250423,6130,569,548
20250423,6140,49,36
20250423,6150,4,4
20250423,6160,423,391
20250423,6170,47,48
20250423,6180,333,349
20250423,6190,35,23
20250423,6200,19,20
20250423,6210,62,51
20250423,6220,403,354
20250423,6230,13,17
20250423,6240,330,274
20250423,6250,526,553
20250423,7000,8724,8876
20250423,7010,153,150
20250423,7020,16,19
20250423,7030,320,330
20250423,7040,21,21
20250423,7050,46,49
20250423,7060,787,768
20250423,7070,7,9
20250423,7080,16,17
20250423,7090,821,805
20250423,7100,168,197
20250423,7110,13,17
20250423,7120,451,456
20250423,7130,627,748
20250423,7150,454,498
20250423,7160,4442,4216
20250423,7170,34,27
20250423,7180,127,121
20250423,7190,3705,3575
20250423,7200,145,131
20250423,7210,1631,1558
20250423,7220,108,118
20250423,7230,996,1072
20250423,7240,67,49
20250423,7250,85,76
20250423,7260,167,150
20250423,7270,106,99
20250423,7280,32,26
20250423,7290,546,532
20250423,7300,184,215
20250423,7310,757,793
20250423,7320,114,157
20250423,7330,38,33
20250423,7331,8,5
20250423,7332,889,1132
20250423,7333,4,7
20250423,7334,10,5
20250423,7335,95,89
20250423,7336,327,85
20250423,7350,532,507
20250423,7360,4394,4483
20250423,7361,27,42
20250423,7362,69,103
20250423,7380,851,865
20250423,7390,641,641
20250424,0900,9660,9075
20250424,0910,1551,1641
20250424,0920,2615,2225
20250424,0930,6855,7070
20250424,0940,2927,2979
20250424,0950,2812,2200
20250424,0960,11779,12415
20250424,0970,14668,14754
20250424,0980,17795,18463
20250424,0990,20335,20686
20250424,1000,61414,59455
20250424,1010,5506,5197
20250424,1020,24182,24325
20250424,1030,4045,3894
20250424,1040,14656,14835
20250424,1050,1523,1499
20250424,1060,1840,1854
20250424,1070,8591,8701
20250424,1075,2004,2080
20250424,1080,25677,26689
20250424,1090,10615,10352
20250424,1100,21540,21816
20250424,1110,6114,6011
20250424,1120,5409,5122
20250424,1130,1672,1730
20250424,1140,419,418
20250424,1150,1128,1108
20250424,1160,3480,3558
20250424,1170,5570,5519
20250424,1180,5979,6247
20250424,1190,3336,3387
20250424,1191,332,320
20250424,1192,2297,2364
20250424,1193,746,762
20250424,1194,3673,3694
20250424,1201,71,67
20250424,1202,261,173
20250424,1203,742,744
20250424,1204,106,91
20250424,1205,48,33
20250424,1206,28,26
20250424,1207,5,99
20250424,1208,349,355
20250424,1210,17942,17246
20250424,1220,1719,1525
20250424,1230,632,648
20250424,1240,358,317
20250424,1250,8486,8775
20250424,2110,43,44
20250424,2120,79,93
20250424,2130,1278,1227
20250424,2140,29,22
20250424,2150,1104,1132
20250424,2160,55,54
20250424,2170,726,750
20250424,2180,1516,1482
20250424,2190,423,431
20250424,2200,2515,2575
20250424,2210,99,115
20250424,2220,1207,1287
20250424,2230,2402,2231
20250424,2240,472,483
20250424,2250,780,776
20250424,2260,2078,462
20250424,3140,353,361
20250424,3150,833,936
20250424,3160,5469,5399
20250424,3170,172,160
20250424,3180,742,719
20250424,3190,668,697
20250424,3210,362,344
20250424,3220,2516,2480
20250424,3230,6436,7107
20250424,3240,1054,1009
20250424,3250,2223,2234
20250424,3260,745,744
20250424,3270,2654,2723
20250424,3280,1972,2058
20250424,3290,1412,1355
20250424,3300,19882,18697
20250424,3310,2031,2044
20250424,3320,3463,3249
20250424,3330,599,638
20250424,3340,6895,6499
20250424,3350,665,2380
20250424,3360,11703,11961
20250424,3370,1003,1171
20250424,3380,767,836
20250424,3390,6953,7161
20250424,3400,521,551
20250424,3410,1090,1168
20250424,3420,2189,2283
20250424,3430,982,951
20250424,3431,28,43
20250424,3432,89,124
20250424,3433,8,8
20250424,3434,33,35
20250424,3435,31,46
20250424,3436,31,31
20250424,3450,720,733
20250424,3460,189,213
20250424,3470,4594,4606
20250424,3480,1745,1761
20250424,3490,118,127
20250424,4050,1797,1639
20250424,4060,2002,1620
20250424,4070,725,778
20250424,4080,9083,8836
20250424,4090,623,585
20250424,4100,172,184
20250424,4110,614,644
20250424,4120,5011,5068
20250424,4130,876,852
20250424,4140,579,579
20250424,4150,1251,1302
20250424,4160,218,230
20250424,4170,3186,3332
20250424,4180,1437,1394
20250424,4190,2179,2166
20250424,4200,3070,2740
20250424,4210,4162,3884
20250424,4220,22786,24512
20250424,4250,1532,1785
20250424,4260,740,762
20250424,4270,368,394
20250424,4271,657,511
20250424,4272,3144,2309
20250424,4290,2067,1977
20250424,4300,1650,1713
20250424,4310,2601,2930
20250424,4320,1339,1399
20250424,4330,2532,2326
20250424,4340,11222,11702
20250424,4350,929,896
20250424,4360,1043,1080
20250424,4370,1585,1589
20250424,4380,479,506
20250424,4390,675,775
20250424,4400,13815,13861
20250424,4410,942,953
20250424,4420,2221,2104
20250424,4430,1659,1491
20250424,4440,5440,5414
20250424,4450,701,751
20250424,4460,1270,1246
20250424,4470,197,209
20250424,5000,10234,10288
20250424,5010,328,309
20250424,5020,226,241
20250424,5030,1013,1009
20250424,5040,305,290
20250424,5050,3768,3820
20250424,5060,235,214
20250424,5070,579,606
20250424,5080,55,53
20250424,5090,570,583
20250424,5100,173,198
20250424,5110,62,181
20250424,5120,914,952
20250424,5130,119,0
20250424,5140,1,0
20250424,5160,3,3
20250424,5190,196,190
20250424,5200,16,16
20250424,5210,575,626
20250424,5220,125,156
20250424,5230,834,607
20250424,5240,19,25
20250424,6000,4953,5322
20250424,6010,9,7
20250424,6020,207,197
20250424,6030,59,71
20250424,6040,10,16
20250424,6050,554,615
20250424,6060,3,5
20250424,6070,586,566
20250424,6080,150,160
20250424,6090,11,8
20250424,6100,7,8
20250424,6110,1239,1252
20250424,6120,7,5
20250424,6130,518,661
